date,price_usd,market_cap_usd,volume_24h_usd,chain,blockchain,year,month,quarter,cumulative_return,ma_7d,ma_30d
2024-09-22,8.255355871272913,4139845775.5854926,354415926.03579086,Aptos,Aptos,2024,9,3,26.978672685302296,6.5956361133140575,6.456890795858294
2024-09-23,7.951497859236813,3979792533.85877,223668723.26499975,Aptos,Aptos,2024,9,3,22.304920559436713,6.8902830579135985,6.485603004795228
2024-09-24,7.942699469735389,3976612390.207568,226203600.8063867,Aptos,Aptos,2024,9,3,22.16958928625119,7.204886475343427,6.511847579780983
2024-09-25,8.166786147868274,4091472446.4547753,308230613.6296795,Aptos,Aptos,2024,9,3,25.61634911095936,7.522736798092878,6.5398020944560065
2024-09-26,8.000695040681912,3996116276.252984,275717243.0881121,Aptos,Aptos,2024,9,3,23.06164054791051,7.780050188257833,6.572738022394199
2024-09-27,8.0636698010907,4043154045.7599807,346199671.8357058,Aptos,Aptos,2024,9,3,24.030278558684714,7.957671308672856,6.612235557596029
2024-09-28,8.513688462461426,4269228669.889448,240592207.303733,Aptos,Aptos,2024,9,3,30.952181526346866,8.127770378906776,6.671591429006012
2024-09-29,8.074855542351969,4047752960.535263,176062115.23210257,Aptos,Aptos,2024,9,3,24.20233056958585,8.101984617632356,6.714822959206585
2024-09-30,8.076871703388045,4055877933.086081,269939983.57960856,Aptos,Aptos,2024,9,3,24.2333418859086,8.119895166796816,6.7598916500033415
2024-10-01,7.671074809169158,3848550070.284665,284333639.72022164,Aptos,Aptos,2024,10,4,17.991630224871848,8.081091643858782,6.7994564668291595
2024-10-02,7.563038611217213,3797797526.078201,575565767.1124436,Aptos,Aptos,2024,10,4,16.32988562756845,7.994841995765775,6.845841710737627
2024-10-03,7.80020929855108,3914137994.103886,403354285.6601662,Aptos,Aptos,2024,10,4,19.977895422314184,7.966201175461371,6.894108194313912
2024-10-04,8.522647265022009,4279628001.113213,789236187.4723676,Aptos,Aptos,2024,10,4,31.089980171945065,8.031769384594416,6.9740175942566545
2024-10-05,9.111729226384714,4579703313.508043,608862549.1471015,Aptos,Aptos,2024,10,4,40.15086703413155,8.117203779440597,7.073228309830181
2024-10-06,8.62216389232732,4338348779.30917,352812318.0182868,Aptos,Aptos,2024,10,4,32.62068211167839,8.195390686579934,7.168171612968338
2024-10-07,8.689824060716296,4370460591.606723,320168401.18390054,Aptos,Aptos,2024,10,4,33.661388110264426,8.2829553090554,7.267871625154203
2024-10-08,8.669836565930204,4362852687.446222,587745917.0233432,Aptos,Aptos,2024,10,4,33.3539530828934,8.425635560021263,7.361825051088467
2024-10-09,9.347065382884225,4707917950.358731,630203707.8993806,Aptos,Aptos,2024,10,4,43.77065923366041,8.680496527402264,7.472087202819231
2024-10-10,8.567109126516874,4313032457.773258,381525122.516717,Aptos,Aptos,2024,10,4,31.773864458191483,8.790053645683091,7.54808415748653
2024-10-11,8.080890580733628,4069505782.886866,437838268.45573175,Aptos,Aptos,2024,10,4,24.295157720257166,8.726945547927608,7.608522387053944
2024-10-12,8.50561662538244,4284484075.639814,396077412.614777,Aptos,Aptos,2024,10,4,30.828025623875345,8.640358033498712,7.688596289028532
2024-10-13,9.91565435627563,4988058432.494597,664232442.5660038,Aptos,Aptos,2024,10,4,52.516335891401724,8.82514238549133,7.813332587354255
2024-10-14,10.18095532905648,5251291869.3101425,837808109.639874,Aptos,Aptos,2024,10,4,56.597027979196326,9.038161138111354,7.94209423140009
2024-10-15,10.155911834025064,5258269887.865872,596903044.76582,Aptos,Aptos,2024,10,4,56.21182474773345,9.250457604982047,8.078798126140176
2024-10-16,10.44694905429786,5392431229.78505,796643950.8912221,Aptos,Aptos,2024,10,4,60.688375548027594,9.407583843755424,8.230730786382104
2024-10-17,10.0436076350169,5182306221.2167015,498966334.07740986,Aptos,Aptos,2024,10,4,54.484432452427846,9.618512202112571,8.374168522625114
2024-10-18,9.9094654088795,5113091148.104792,355303715.6855455,Aptos,Aptos,2024,10,4,52.42114140942738,9.879737177561982,8.506422906633693
2024-10-19,10.027646853876195,5182069441.260578,356771913.41253,Aptos,Aptos,2024,10,4,54.238933792422195,10.097170067346804,8.63402775811199
2024-10-20,9.727364831997946,5020786801.259101,213119203.42176065,Aptos,Aptos,2024,10,4,49.6201852897632,10.070271563878563,8.730929187239072
2024-10-21,9.983126176818717,5151663835.182126,265923880.68049312,Aptos,Aptos,2024,10,4,53.55414484231993,10.042010256416026,8.819600227438896
2024-10-22,10.105685949735646,5221345642.114408,394750163.4404184,Aptos,Aptos,2024,10,4,55.43928190149363,10.034835130088966,8.881277896720986
2024-10-23,10.354875298300488,5345208828.125716,856351397.704964,Aptos,Aptos,2024,10,4,59.27215515632036,10.021681736375056,8.961390478023109
2024-10-24,9.94320864629211,5140804586.788756,485636542.87479126,Aptos,Aptos,2024,10,4,52.940158586345,10.007339023700085,9.028074117241667
2024-10-25,10.199268525077589,5268026192.44725,458153282.04904854,Aptos,Aptos,2024,10,4,56.878709999892486,10.048739468871242,9.095823529815311
2024-10-26,8.891788017999218,4591793826.456555,478650439.8574072,Aptos,Aptos,2024,10,4,36.76787020818304,9.886473920888816,9.12552662905922
2024-10-27,9.290829526664783,4806834531.936865,340573798.2242834,Aptos,Aptos,2024,10,4,42.905674793084735,9.82411173441265,9.166431953245025
2024-10-28,9.174799782414514,4749266972.394606,247527835.27131057,Aptos,Aptos,2024,10,4,41.12097851267562,9.70863653521205,9.18846899724346
2024-10-29,9.220712156240156,4776470512.481867,404066183.14043,Aptos,Aptos,2024,10,4,41.82717366393474,9.582211707569838,9.2266642177064
2024-10-30,10.025216866806334,5195500679.343295,488926962.87858385,Aptos,Aptos,2024,10,4,54.20155726528213,9.535117645927814,9.291609056487008
2024-10-31,9.820110394903882,5091345809.605895,368842798.70030993,Aptos,Aptos,2024,10,4,51.046738991248986,9.517532181443782,9.3632435760115
2024-11-01,9.106087955114484,4717730621.25136,365396803.7907697,Aptos,Aptos,2024,11,4,40.0640965605964,9.361363528591909,9.41467855414141
2024-11-02,8.930836974397515,4629825264.588557,353663038.29008645,Aptos,Aptos,2024,11,4,37.36849660521775,9.366941950934523,9.45236614333629
2024-11-03,8.60901367255686,4463008504.222283,233652510.4364111,Aptos,Aptos,2024,11,4,32.418413732457594,9.269539686061963,9.455245023587452
2024-11-04,8.202373833448384,4260803973.901461,375097293.7269352,Aptos,Aptos,2024,11,4,26.163736425251784,9.130621693352515,9.424933177156241
2024-11-05,8.04407113202968,4171450707.7498193,344567006.66038465,Aptos,Aptos,2024,11,4,23.728824203164223,8.962530118465306,9.405663418479653
2024-11-06,8.467264656791382,4395542638.786761,391323270.17611337,Aptos,Aptos,2024,11,4,30.238119853306777,8.739965517034598,9.398244771682156
2024-11-07,9.604502920916657,4987894113.666968,573459748.3784354,Aptos,Aptos,2024,11,4,47.7304009320749,8.709164449322136,9.42940031684837
2024-11-08,9.826523418332718,5104640393.187564,451639402.08789,Aptos,Aptos,2024,11,4,51.145380069306825,8.812083801210457,9.445382251363322
2024-11-09,9.72840909781544,5062491337.214964,391621640.9180418,Aptos,Aptos,2024,11,4,49.63624752735824,8.926022675984445,9.484092250406606
2024-11-10,10.501091721927612,5468230386.763016,442407054.9869537,Aptos,Aptos,2024,11,4,61.52116388307574,9.196319540180268,9.56476562177974
2024-11-11,10.90763858039695,5664610211.380625,1070817163.0652788,Aptos,Aptos,2024,11,4,67.77441102078589,9.582785932601492,9.644833020280222
2024-11-12,13.617248898225697,7083381628.545916,1848493523.986087,Aptos,Aptos,2024,11,4,109.45192644438717,10.378954184915207,9.768219505011894
2024-11-13,12.51168376798475,6506679176.244013,1337462178.6756682,Aptos,Aptos,2024,11,4,92.44682151685086,10.956728343657117,9.845910452976167
2024-11-14,11.691633160730918,6221839426.477056,1223122840.6381006,Aptos,Aptos,2024,11,4,79.83332074625213,11.254889806487725,9.897101163866362
2024-11-15,11.180198324712569,5926122732.730926,747771877.6768472,Aptos,Aptos,2024,11,4,71.96675295011158,11.448271935970562,9.921542806213521
2024-11-16,11.88498322691773,6321178506.497452,687315922.7811986,Aptos,Aptos,2024,11,4,82.80730940898813,11.756353954413745,9.982921992610214
2024-11-17,12.285186454358444,6535927553.352644,715479500.2442759,Aptos,Aptos,2024,11,4,88.96298281873544,12.011224630475294,10.062112694126178
2024-11-18,11.745089957018545,6256206536.211427,676143459.9791517,Aptos,Aptos,2024,11,4,80.65555944128306,12.130860541421237,10.119360797564259
2024-11-19,12.028256399771168,6394687295.484693,652101542.4151114,Aptos,Aptos,2024,11,4,85.01104691031722,11.903861613070589,10.196057183156698
2024-11-20,11.84215017816805,6310665487.845606,451221829.76786983,Aptos,Aptos,2024,11,4,82.14847849217381,11.808213957382488,10.258024649868341
2024-11-21,11.861867810554076,6333489989.596256,1322595950.9066038,Aptos,Aptos,2024,11,4,82.45176266646202,11.832533193071512,10.316564045228956
2024-11-22,12.10984792994132,6443447980.837514,886941638.0863576,Aptos,Aptos,2024,11,4,86.26603632142438,11.965340279532759,10.375063132950318
2024-11-23,12.42992254291363,6626405575.705408,805046548.2226148,Aptos,Aptos,2024,11,4,91.18922196589969,12.04318875324646,10.457953596171034
2024-11-24,12.721925605141992,6776997796.977524,1061110729.7101066,Aptos,Aptos,2024,11,4,95.68062873745103,12.105580060501255,10.542042165506514
2024-11-25,12.45218124827332,6643701885.213823,1021975419.4311692,Aptos,Aptos,2024,11,4,91.53159132057547,12.206593102109078,10.660721939848987
2024-11-26,11.82722657280036,6305792742.061866,880265088.0936309,Aptos,Aptos,2024,11,4,81.91893301517472,12.177874555398963,10.745268508053503
2024-11-27,11.93380015915928,6369310834.254046,723765126.2734164,Aptos,Aptos,2024,11,4,83.55818064425138,12.190967409826282,10.837235187278331
2024-11-28,12.69455539961228,6779646337.248028,553804195.076574,Aptos,Aptos,2024,11,4,95.25963751387691,12.30992277969174,10.953029962057402
2024-11-29,12.810708633883593,6851972424.622575,602703131.569297,Aptos,Aptos,2024,11,4,97.04623323983466,12.41004573739778,11.045879687626643
2024-11-30,13.322040668325348,7117050807.45591,542779193.4229212,Aptos,Aptos,2024,11,4,104.91121980701918,12.537491183885168,11.162610696740693
2024-12-01,13.41345159288901,7171137766.50844,552698237.7036479,Aptos,Aptos,2024,12,4,106.31724494403612,12.63628061070617,11.306189484666508
2024-12-02,13.47093473587795,7199570590.277474,468754509.8004553,Aptos,Aptos,2024,12,4,107.20141436233033,12.781816823221119,11.457526076715856
2024-12-03,13.69558729486709,7325398172.958727,867316590.2469652,Aptos,Aptos,2024,12,4,110.65687820914802,13.048725497802078,11.627078530792865
2024-12-04,14.527664318048998,7789044633.157826,1400722494.331015,Aptos,Aptos,2024,12,4,123.45536171768327,13.41927752050061,11.837921546946218
2024-12-05,14.0854720286723,7526138223.656763,850765720.9506817,Aptos,Aptos,2024,12,4,116.6538390635096,13.617979896080612,12.039301576834307
2024-12-06,13.66929983755274,7320504173.162999,1080764753.0333557,Aptos,Aptos,2024,12,4,110.25254113512032,13.740635782319062,12.212702749526352
2024-12-07,14.701453164045716,7873153873.656223,827161297.9344517,Aptos,Aptos,2024,12,4,126.12847203979118,13.937694710279116,12.382601090963986
2024-12-08,14.610793157672148,7834707688.852764,627927163.6999646,Aptos,Aptos,2024,12,4,124.73399705234502,14.108743505248134,12.542076748941968
2024-12-09,14.545758998887644,7791336219.167781,414858790.8022806,Aptos,Aptos,2024,12,4,123.73368267578404,14.262289828535232,12.702655078977708
2024-12-10,11.983764247267118,6419345711.663059,1088958399.258693,Aptos,Aptos,2024,12,4,84.32669670688921,14.017743678878094,12.752077496489024
2024-12-11,11.62811935886736,6234641052.485788,963738040.058416,Aptos,Aptos,2024,12,4,78.8563915400993,13.603522970423574,12.776093522438039
2024-12-12,12.918788457432344,6933430816.13907,555126177.3864973,Aptos,Aptos,2024,12,4,98.70864885852875,13.436853888817867,12.752811507744925
2024-12-13,13.61677748187604,7393371457.878192,839565996.2979587,Aptos,Aptos,2024,12,4,109.44467541568592,13.429350695149767,12.789647964874636
2024-12-14,14.23064939417598,7890290617.926934,769390358.318434,Aptos,Aptos,2024,12,4,118.88686565413238,13.362093013739806,12.874281839322805
2024-12-15,13.406456813121464,7437440196.217507,504908526.3586056,Aptos,Aptos,2024,12,4,106.20965565721932,13.190044964518279,12.9484904556031
2024-12-16,13.705536037496907,7610171450.217537,424863804.91384333,Aptos,Aptos,2024,12,4,110.80990348797553,13.070013112891031,13.009175549289074
2024-12-17,13.93318667962286,7741439915.31828,671909434.3134286,Aptos,Aptos,2024,12,4,114.31148195701527,13.348502031798995,13.064108890131221
2024-12-18,12.90548390942377,7173925994.694177,698514744.0799572,Aptos,Aptos,2024,12,4,98.50400669977151,13.53098268187848,13.10278868854473
2024-12-19,11.886844618438936,6594401116.296515,744388168.8749727,Aptos,Aptos,2024,12,4,82.83594015833388,13.383562133450852,13.098074962500322
2024-12-20,11.436659831840656,6374782552.740905,1083305479.3021302,Aptos,Aptos,2024,12,4,75.91148195729072,13.072116754874369,13.084558617622742
2024-12-21,10.850180753684798,6028226288.21341,1174759171.782333,Aptos,Aptos,2024,12,4,66.89063100147992,12.589192663375627,13.050835715727098
2024-12-22,9.4971988894561,5270955541.532739,1388965969.900026,Aptos,Aptos,2024,12,4,46.07991805755014,12.030727245709146,12.963747414377591
2024-12-23,9.224964304861118,5145090401.755935,667214635.5004593,Aptos,Aptos,2024,12,4,41.89257752978492,11.39064556961832,12.856915473109174
2024-12-24,9.701042637432687,5398776738.020668,591405793.506993,Aptos,Aptos,2024,12,4,49.2153139092705,10.786053563591151,12.75621937418553
2024-12-25,9.82591671224334,5460393191.279757,401816481.7123372,Aptos,Aptos,2024,12,4,51.136048099233,10.346115392565377,12.668677222984531
2024-12-26,9.563314610502632,5326321428.7914,346945008.6576201,Aptos,Aptos,2024,12,4,47.09686834207201,10.014182534288762,12.59321349090794
2024-12-27,8.805566915843867,4907374682.403031,327830403.1864407,Aptos,Aptos,2024,12,4,35.44167164329159,9.63831211771779,12.488939049464092
2024-12-28,8.697049286186951,4842698851.880878,388349320.93039787,Aptos,Aptos,2024,12,4,33.77252196741387,9.330721908075242,12.355688845683249
2024-12-29,9.171154851070709,5113807186.637824,265489848.53422815,Aptos,Aptos,2024,12,4,41.06491447966694,9.2841441883059,12.234370386256153
2024-12-30,8.87928671279324,4947513155.923594,229700197.5524965,Aptos,Aptos,2024,12,4,36.57558302315533,9.234761675153347,12.086278587738414
2024-12-31,8.85246099856627,4930582988.599207,363653667.51253784,Aptos,Aptos,2024,12,4,36.16296682108111,9.113535726743859,11.93424556792766
2025-01-01,8.70270756207051,4853600598.988037,201866340.4173929,Aptos,Aptos,2025,1,1,33.859553995176796,8.953077276719169,11.775304662134078
2025-01-02,8.987167723698628,5011228433.792828,245578888.92660132,Aptos,Aptos,2025,1,1,38.234940631272906,8.870770578604311,11.618357343095129
2025-01-03,9.272376045842286,5172189303.270545,281918977.06133753,Aptos,Aptos,2025,1,1,42.62183500013064,8.937457597175513,11.443181067354905
2025-01-04,9.785122465015034,5465002613.371479,301889783.4072807,Aptos,Aptos,2025,1,1,50.508576740394105,9.092896622722382,11.299836081899661
2025-01-05,10.02179357161403,5598403584.612614,323251881.14778805,Aptos,Aptos,2025,1,1,54.14890229964446,9.214416439942855,11.178252539701704
2025-01-06,10.076539901650658,5635354987.609911,287885849.0904319,Aptos,Aptos,2025,1,1,54.99097578876355,9.38545260977963,11.024088764288537
2025-01-07,10.158241577150298,5675930777.34867,391225483.19090366,Aptos,Aptos,2025,1,1,56.24765938579785,9.571992692434492,10.875670378271142
2025-01-08,9.705724826548964,5424605855.786612,735536938.7752261,Aptos,Aptos,2025,1,1,49.28733238654963,9.715280873074269,10.714335905859851
2025-01-09,9.017783888510886,5042979357.734674,546763479.2732601,Aptos,Aptos,2025,1,1,38.70585915146694,9.719654610904595,10.615469893901311
2025-01-10,8.653075110143563,4835648352.962332,396660930.54333127,Aptos,Aptos,2025,1,1,33.09613895092276,9.631183048661919,10.516301752277183
2025-01-11,9.169635124206009,5129016348.237735,410258818.0386832,Aptos,Aptos,2025,1,1,41.04153900038623,9.5432562856892,10.391329974502975
2025-01-12,9.125565362882403,5108875057.175759,247926430.38347536,Aptos,Aptos,2025,1,1,40.36368575145455,9.415223684441827,10.241622903869851
2025-01-13,8.815738567499272,4932779458.915551,242481288.96626425,Aptos,Aptos,2025,1,1,35.59812556803577,9.235109208134485,10.06112587631396
2025-01-14,8.475750088800043,4833045121.404462,407185063.20258194,Aptos,Aptos,2025,1,1,30.36863741189808,8.994753281227306,9.896768985503249
2025-01-15,9.028454509116584,5156239366.176783,259448179.5644436,Aptos,Aptos,2025,1,1,38.86998790162232,8.898000378736965,9.740866267890569
2025-01-16,9.494884547843212,5423072630.737393,270060329.14022195,Aptos,Aptos,2025,1,1,46.04432031582617,8.966157615784441,9.592922863497915
2025-01-17,9.225261677598088,5271127407.692375,319336516.7641878,Aptos,Aptos,2025,1,1,41.89715152950366,9.04789855399223,9.470248789103724
2025-01-18,9.765998020876491,5584944349.602161,318772381.88572884,Aptos,Aptos,2025,1,1,50.214416613269044,9.133093253516586,9.39955390251831
2025-01-19,9.316568100030484,5326040572.48053,282441328.59999937,Aptos,Aptos,2025,1,1,43.30156928070612,9.160379358823453,9.328884178124639
2025-01-20,8.53316512372328,4892972601.147421,578850547.5869857,Aptos,Aptos,2025,1,1,31.251759234919984,9.120011723998312,9.251650323792587
2025-01-21,8.513204473149319,4874041593.120012,583495759.293934,Aptos,Aptos,2025,1,1,30.9447371082741,9.125362350333923,9.218850509915693
2025-01-22,8.74802427735866,4997660784.197329,337146217.1205836,Aptos,Aptos,2025,1,1,34.556587102831294,9.085300888654219,9.202952508998946
2025-01-23,8.47952959350348,4857979808.906778,205548524.1727017,Aptos,Aptos,2025,1,1,30.42677136737304,8.9402501808914,9.16223540753464
2025-01-24,8.345791558297359,4779981286.627182,274620679.88395697,Aptos,Aptos,2025,1,1,28.369697334125444,8.814611592419867,9.112897902403109
2025-01-25,8.18222620310101,4683196395.049603,220736976.618789,Aptos,Aptos,2025,1,1,25.853838293765264,8.588358475594799,9.066861622156386
2025-01-26,8.114726049422275,4652065735.559695,160556120.59651133,Aptos,Aptos,2025,1,1,24.815593540440297,8.41666675407934,9.043833593275668
2025-01-27,7.824937846807867,4482756194.579802,131930634.42387632,Aptos,Aptos,2025,1,1,20.35825434130494,8.31549142880571,9.014763211963032
2025-01-28,7.612706057614668,4359684224.24897,415650472.92195153,Aptos,Aptos,2025,1,1,17.09383893467704,8.186848798015046,8.96281491884783
2025-01-29,7.211082319987995,4128933906.67596,211696000.1705481,Aptos,Aptos,2025,1,1,10.916316133969307,7.967285661247807,8.90720810575432
2025-01-30,7.426863868429234,4261838499.9785647,273318970.1045939,Aptos,Aptos,2025,1,1,14.235331696507725,7.816904843380058,8.859688201416418
2025-01-31,7.847549006340294,4501109998.467178,243632553.14373684,Aptos,Aptos,2025,1,1,20.706044923573373,7.74572733595762,8.831182916225412
2025-02-01,7.811739948073505,4484740666.590493,270509742.726999,Aptos,Aptos,2025,2,1,20.15525259435953,7.692800728096549,8.79200199037124
2025-02-02,7.089109997168117,4077763012.497469,255566713.6954252,Aptos,Aptos,2025,2,1,9.040214861351071,7.546284149203098,8.719226455415436
2025-02-03,6.119618711668766,3510501080.1408463,461672366.87685806,Aptos,Aptos,2025,2,1,-5.871888085180443,7.302667129897512,8.597042996970561
2025-02-04,6.488419602870012,3724839461.996538,916055807.7221594,Aptos,Aptos,2025,2,1,-0.19922558823710634,7.142054779219704,8.479263864679092
2025-02-05,6.083705753121737,3483725721.3605633,400622284.09147376,Aptos,Aptos,2025,2,1,-6.424278542916195,6.981000983953095,8.346169393061462
2025-02-06,5.956319908653306,3417185806.1680193,264992927.33859867,Aptos,Aptos,2025,2,1,-8.383647188159538,6.7709232754136774,8.206105337444896
2025-02-07,5.723895360500241,3283311005.7545676,293971584.07190883,Aptos,Aptos,2025,2,1,-11.958654866103124,6.467544183150812,8.073377688576606
2025-02-08,5.711378230022087,3274049341.9182115,347190762.2087222,Aptos,Aptos,2025,2,1,-12.151185465477464,6.167492509143467,7.963164166626979
2025-02-09,5.8589759035901565,3367831107.698639,186553797.06113696,Aptos,Aptos,2025,2,1,-9.88093122406678,5.991759067203757,7.870027526408531
2025-02-10,5.906570292787173,3392607415.855104,222923205.2242776,Aptos,Aptos,2025,2,1,-9.148864374164534,5.961323578792102,7.761258698694571
2025-02-11,6.179143284283235,3553719392.2124724,378503390.65756464,Aptos,Aptos,2025,2,1,-4.956318685071737,5.917141247565419,7.663044629407931
2025-02-12,5.880720779633084,3383123887.685647,265432506.9929913,Aptos,Aptos,2025,2,1,-9.546465267578396,5.888143394209898,7.565210703145725
2025-02-13,6.157736444047359,3536941150.515714,272596145.99755496,Aptos,Aptos,2025,2,1,-5.285585188166619,5.916917184980477,7.48794358165397
2025-02-14,6.134466841680214,3597882211.0769734,248652293.7606728,Aptos,Aptos,2025,2,1,-5.64350352246602,5.9755702537204725,7.391477326072757
2025-02-15,6.107710952692908,3584854618.2032833,195358152.07230896,Aptos,Aptos,2025,2,1,-6.05504571678207,6.032189214102018,7.278571539567747
2025-02-16,6.0154056575819235,3530755630.0047507,133111315.38632816,Aptos,Aptos,2025,2,1,-7.474827496972081,6.054536321815127,7.171576338900541
2025-02-17,5.809958053436784,3409846985.7662573,106945793.61203858,Aptos,Aptos,2025,2,1,-10.634892851817012,6.040734573336501,7.039708339985884
2025-02-18,5.897500834405663,3465933075.791476,148424682.0342535,Aptos,Aptos,2025,2,1,-9.288365057746951,6.000499937639704,6.925739431131722
2025-02-19,5.615015338136654,3297260285.2647524,220592122.57179913,Aptos,Aptos,2025,2,1,-13.633378637828608,5.96254201742593,6.828467771612169
2025-02-20,6.305791640454456,3706435745.0643535,421130155.0140805,Aptos,Aptos,2025,2,1,-3.0082936192646903,5.9836927597698,6.754887343855674
2025-02-21,6.309853772624477,3708035905.2492247,394099728.6678214,Aptos,Aptos,2025,2,1,-2.94581246651191,6.00874803561898,6.673614993697868
2025-02-22,5.998022967771935,3526326275.9655366,321625496.190607,Aptos,Aptos,2025,2,1,-7.742197058525857,5.993078323487414,6.590898106173483
2025-02-23,6.029390490462716,3544797397.4200826,146888296.8221326,Aptos,Aptos,2025,2,1,-7.25972162575117,5.995076156756098,6.513684737245662
2025-02-24,6.126720760328082,3602856564.910709,136229602.72695482,Aptos,Aptos,2025,2,1,-5.762648855985663,6.040327972026283,6.445167889153231
2025-02-25,5.392128384624587,3171053236.1444526,259002904.4749331,Aptos,Aptos,2025,2,1,-17.061685055764897,5.968131907771844,6.3544146336599745
2025-02-26,5.637302838531497,3318739301.7062607,317460583.38228357,Aptos,Aptos,2025,2,1,-13.290566376099433,5.971315836399678,6.281493466717429
2025-02-27,5.8642358147938545,3450063553.188547,265659012.14383847,Aptos,Aptos,2025,2,1,-9.800026590335332,5.9082364327338786,6.223211125290068
2025-02-28,6.128266739805791,3605998808.2412033,315211390.6996129,Aptos,Aptos,2025,2,1,-5.738869575584038,5.882295428045494,6.1871172726173285
2025-03-01,6.462527398844693,3809903789.073231,384206327.04465187,Aptos,Aptos,2025,3,1,-0.5974831256829183,5.9486532039130315,6.154972723631176
2025-03-02,6.314857762517695,3723229666.8091335,217085770.84174553,Aptos,Aptos,2025,3,1,-2.868844252823799,5.989434242778029,6.103883015503756
2025-03-03,6.7410229431769295,3966319811.212499,282889904.959219,Aptos,Aptos,2025,3,1,3.6861595324288565,6.077191697470721,6.068192448673871
2025-03-04,5.7415584752820905,3391290221.0996003,336007025.02468544,Aptos,Aptos,2025,3,1,-11.68697198465497,6.1271102818503635,6.0232740646110035
2025-03-05,5.456330054931774,3216511271.7481046,378787671.4114248,Aptos,Aptos,2025,3,1,-16.07417549144021,6.101257027050403,6.00116444271977
2025-03-06,6.213389823836929,3665537027.360098,427480427.15090376,Aptos,Aptos,2025,3,1,-4.429560032337577,6.151136171199414,5.991996783418668
2025-03-07,5.986648063569858,3524165608.4861817,197717967.7788099,Aptos,Aptos,2025,3,1,-7.917158654370371,6.130904931737139,5.988761527100272
2025-03-08,6.199525894023627,3664532477.2374425,239440857.0723096,Aptos,Aptos,2025,3,1,-4.642806248896358,6.093333288191272,5.996868393279283
2025-03-09,5.94404312312007,3505697158.982579,115486378.9914155,Aptos,Aptos,2025,3,1,-8.572480953312777,6.040359768277326,6.004206652033276
2025-03-10,5.614067551226147,3306565418.479873,197933561.5097663,Aptos,Aptos,2025,3,1,-13.647956897780244,5.879366140855786,6.000962962740078
2025-03-11,5.210061138417269,3077421948.5678334,256625373.55827728,Aptos,Aptos,2025,3,1,-19.862128504038512,5.8034379498750965,5.97933247056765
2025-03-12,5.31925724298964,3141321936.660567,282856031.1132914,Aptos,Aptos,2025,3,1,-18.18254295530951,5.783856119597649,5.959755368907731
2025-03-13,5.210584560175619,3068896985.254777,210326293.4744147,Aptos,Aptos,2025,3,1,-19.85407756097002,5.64059822478889,5.927470078104145
2025-03-14,5.1437164240722275,3099511287.814343,172403230.58846548,Aptos,Aptos,2025,3,1,-20.882601018922355,5.520179419146372,5.902903266252116
2025-03-15,5.212876317850184,3140088608.013886,124544958.30014776,Aptos,Aptos,2025,3,1,-19.81882719112886,5.379229479693022,5.87140792871221
2025-03-16,5.350342876138146,3224267971.62301,99377968.20398434,Aptos,Aptos,2025,3,1,-17.704403369526766,5.294415158695605,5.845270463194141
2025-03-17,5.15030610539036,3102784961.785425,98062076.02492864,Aptos,Aptos,2025,3,1,-20.781242700729518,5.228163523576207,5.813356968284056
2025-03-18,5.349428151922667,3224365024.8278933,128966804.01719984,Aptos,Aptos,2025,3,1,-17.71847307997485,5.248073096934121,5.791157718095414
2025-03-19,5.432213163683951,3265208848.7484546,144448170.96717465,Aptos,Aptos,2025,3,1,-16.44512628843743,5.264209657033308,5.77856622177032
2025-03-20,5.613879160539697,3384915293.439486,164034995.71584007,Aptos,Aptos,2025,3,1,-13.650854604394558,5.321823171371034,5.7691121659747875
2025-03-21,5.62119399425218,3386667156.4915853,98827865.97486962,Aptos,Aptos,2025,3,1,-13.538342449835971,5.390034252825312,5.769318121178639
2025-03-22,5.611859095123703,3385210474.4051976,102361080.58132952,Aptos,Aptos,2025,3,1,-13.681925975424491,5.447031792435815,5.7461870363342795
2025-03-23,5.672518717780918,3419362280.2914205,86261306.11538894,Aptos,Aptos,2025,3,1,-12.74889795207692,5.493056912670497,5.724942534506161
2025-03-24,5.708940250016129,3446427846.6308837,72153074.5676151,Aptos,Aptos,2025,3,1,-12.188684934914907,5.572861790474178,5.715306443914302
2025-03-25,6.036157555778356,3632637483.086656,141442520.50789115,Aptos,Aptos,2025,3,1,-7.155634898885177,5.670965991024991,5.715532012758156
2025-03-26,5.918603304886735,3570526202.228505,112850741.22032572,Aptos,Aptos,2025,3,1,-8.963780178082148,5.740450296911102,5.708594764243444
2025-03-27,5.942417659627755,3585970922.4747553,102293037.06869006,Aptos,Aptos,2025,3,1,-8.597482806651513,5.787384368209396,5.726937740076883
2025-03-28,5.965801633253332,3601799066.8732915,98589079.53826784,Aptos,Aptos,2025,3,1,-8.237805285853605,5.836614030923847,5.737887699900944
2025-03-29,5.55516779071089,3353839312.017101,147525103.1966911,Aptos,Aptos,2025,3,1,-14.553915832601593,5.828515273150588,5.727585432431511
2025-03-30,5.221521144099796,3151562806.1362295,104654719.4120419,Aptos,Aptos,2025,3,1,-19.685857930943417,5.764087048338999,5.697360579241312
2025-03-31,5.285225227600953,3188360313.9505324,86524787.88796405,Aptos,Aptos,2025,3,1,-18.706001932759374,5.703556330851116,5.658117173533188
2025-04-01,5.26940713417214,3178689396.806854,142850536.86472517,Aptos,Aptos,2025,4,2,-18.949305860454622,5.594020556335943,5.623268819255003
